ISIT100	2025-11-06 18:27:00	1	1
ISIT101	2025-11-06 09:03:00	0	1
ISIT101	2025-11-06 18:01:00	1	1
ISIT102	2025-11-06 08:40:00	0	1
ISIT102	2025-11-06 17:46:00	1	1
ISIT103	2025-11-06 09:03:00	0	1
ISIT103	2025-11-06 18:57:00	1	1
ISIT104	2025-11-06 08:56:00	0	1
ISIT104	2025-11-06 18:29:00	1	1
ISIT106	2025-11-06 08:49:00	0	1
ISIT106	2025-11-06 18:55:00	1	1
ISIT107	2025-11-06 09:10:00	0	1
ISIT107	2025-11-06 17:34:00	1	1
ISIT108	2025-11-06 09:20:00	0	1
ISIT108	2025-11-06 18:56:00	1	1
ISIT109	2025-11-06 08:38:00	0	1
ISIT109	2025-11-06 17:51:00	1	1
ISIT110	2025-11-06 09:20:00	0	1
ISIT110	2025-11-06 19:00:00	1	1
ISIT111	2025-11-06 09:25:00	0	1
ISIT111	2025-11-06 17:59:00	1	1
ISIT200	2025-11-06 09:26:00	0	1
ISIT200	2025-11-06 18:28:00	1	1
ISIT2001	2025-11-06 08:34:00	0	1
ISIT2001	2025-11-06 18:03:00	1	1
8	2025-11-07 08:33:00	0	1
8	2025-11-07 18:54:00	1	1
ISID105	2025-11-07 08:55:00	0	1
ISID105	2025-11-07 18:46:00	1	1
ISIT0022	2025-11-07 08:55:00	0	1
ISIT0022	2025-11-07 17:38:00	1	1
ISIT100	2025-11-07 09:27:00	0	1
ISIT100	2025-11-07 17:37:00	1	1
ISIT101	2025-11-07 09:24:00	0	1
ISIT101	2025-11-07 18:36:00	1	1
ISIT102	2025-11-07 08:50:00	0	1
ISIT102	2025-11-07 18:31:00	1	1
ISIT103	2025-11-07 08:51:00	0	1
ISIT103	2025-11-07 19:00:00	1	1
ISIT104	2025-11-07 09:21:00	0	1
ISIT104	2025-11-07 18:17:00	1	1
ISIT106	2025-11-07 09:04:00	0	1
ISIT106	2025-11-07 18:29:00	1	1
ISIT107	2025-11-07 08:32:00	0	1
ISIT107	2025-11-07 17:35:00	1	1
ISIT108	2025-11-07 08:47:00	0	1
ISIT108	2025-11-07 18:48:00	1	1
ISIT109	2025-11-07 08:47:00	0	1
ISIT109	2025-11-07 18:41:00	1	1
ISIT110	2025-11-07 09:21:00	0	1
ISIT110	2025-11-07 17:31:00	1	1
ISIT111	2025-11-07 09:18:00	0	1
ISIT111	2025-11-07 18:29:00	1	1
ISIT200	2025-11-07 09:17:00	0	1
ISIT200	2025-11-07 18:05:00	1	1
ISIT2001	2025-11-07 09:04:00	0	1
ISIT2001	2025-11-07 17:54:00	1	1
8	2025-11-08 08:59:00	0	1
8	2025-11-08 17:39:00	1	1
ISID105	2025-11-08 09:24:00	0	1
ISID105	2025-11-08 18:18:00	1	1
ISIT0022	2025-11-08 09:17:00	0	1
ISIT0022	2025-11-08 18:37:00	1	1
ISIT100	2025-11-08 08:50:00	0	1
ISIT100	2025-11-08 18:10:00	1	1
ISIT101	2025-11-08 09:25:00	0	1
ISIT101	2025-11-08 19:00:00	1	1
ISIT102	2025-11-08 09:08:00	0	1
ISIT102	2025-11-08 18:45:00	1	1
ISIT103	2025-11-08 09:28:00	0	1
ISIT103	2025-11-08 18:49:00	1	1
ISIT104	2025-11-08 08:58:00	0	1
ISIT104	2025-11-08 18:19:00	1	1
ISIT106	2025-11-08 08:58:00	0	1
ISIT106	2025-11-08 18:37:00	1	1
ISIT107	2025-11-08 08:54:00	0	1
ISIT107	2025-11-08 18:59:00	1	1
ISIT108	2025-11-08 09:14:00	0	1
ISIT108	2025-11-08 18:03:00	1	1
ISIT109	2025-11-08 09:02:00	0	1
ISIT109	2025-11-08 18:00:00	1	1
ISIT110	2025-11-08 08:35:00	0	1
ISIT110	2025-11-08 17:59:00	1	1
ISIT111	2025-11-08 08:46:00	0	1
ISIT111	2025-11-08 18:36:00	1	1
ISIT200	2025-11-08 08:49:00	0	1
ISIT200	2025-11-08 18:12:00	1	1
ISIT2001	2025-11-08 08:33:00	0	1
ISIT2001	2025-11-08 18:02:00	1	1
8	2025-11-09 09:27:00	0	1
8	2025-11-09 18:49:00	1	1
ISID105	2025-11-09 08:32:00	0	1
ISID105	2025-11-09 18:22:00	1	1
ISIT0022	2025-11-09 09:14:00	0	1
ISIT0022	2025-11-09 17:54:00	1	1
ISIT100	2025-11-09 08:50:00	0	1
ISIT100	2025-11-09 18:14:00	1	1
ISIT101	2025-11-09 09:00:00	0	1
ISIT101	2025-11-09 18:03:00	1	1
ISIT102	2025-11-09 09:13:00	0	1
ISIT102	2025-11-09 18:19:00	1	1
ISIT103	2025-11-09 08:40:00	0	1
ISIT103	2025-11-09 18:02:00	1	1
ISIT104	2025-11-09 09:26:00	0	1
ISIT104	2025-11-09 18:53:00	1	1
ISIT106	2025-11-09 09:12:00	0	1
ISIT106	2025-11-09 17:32:00	1	1
ISIT107	2025-11-09 09:09:00	0	1
ISIT107	2025-11-09 18:52:00	1	1
ISIT108	2025-11-09 08:55:00	0	1
ISIT108	2025-11-09 17:44:00	1	1
ISIT109	2025-11-09 08:49:00	0	1
ISIT109	2025-11-09 18:43:00	1	1
ISIT110	2025-11-09 09:20:00	0	1
ISIT110	2025-11-09 18:04:00	1	1
ISIT111	2025-11-09 08:37:00	0	1
ISIT111	2025-11-09 19:00:00	1	1
ISIT200	2025-11-09 08:52:00	0	1
ISIT200	2025-11-09 17:48:00	1	1
ISIT2001	2025-11-09 09:19:00	0	1
ISIT2001	2025-11-09 18:47:00	1	1
8	2025-11-10 08:37:00	0	1
8	2025-11-10 18:51:00	1	1
ISID105	2025-11-10 08:52:00	0	1
ISID105	2025-11-10 17:57:00	1	1
ISIT0022	2025-11-10 09:14:00	0	1
ISIT0022	2025-11-10 18:08:00	1	1
ISIT100	2025-11-10 08:33:00	0	1
ISIT100	2025-11-10 17:48:00	1	1
ISIT101	2025-11-10 08:58:00	0	1
ISIT101	2025-11-10 18:49:00	1	1
ISIT102	2025-11-10 09:25:00	0	1
ISIT102	2025-11-10 17:50:00	1	1
ISIT103	2025-11-10 08:45:00	0	1
ISIT103	2025-11-10 18:00:00	1	1
ISIT104	2025-11-10 09:30:00	0	1
ISIT104	2025-11-10 17:34:00	1	1
ISIT106	2025-11-10 08:41:00	0	1
ISIT106	2025-11-10 17:34:00	1	1
ISIT107	2025-11-10 08:59:00	0	1
ISIT107	2025-11-10 18:49:00	1	1
ISIT108	2025-11-10 08:33:00	0	1
ISIT108	2025-11-10 18:01:00	1	1
ISIT109	2025-11-10 09:07:00	0	1
ISIT109	2025-11-10 18:35:00	1	1
ISIT110	2025-11-10 09:22:00	0	1
ISIT110	2025-11-10 18:32:00	1	1
ISIT111	2025-11-10 09:07:00	0	1
ISIT111	2025-11-10 18:44:00	1	1
ISIT200	2025-11-10 08:44:00	0	1
ISIT200	2025-11-10 17:41:00	1	1
ISIT2001	2025-11-10 09:15:00	0	1
ISIT2001	2025-11-10 17:40:00	1	1
8	2025-11-11 08:54:00	0	1
8	2025-11-11 18:02:00	1	1
ISID105	2025-11-11 09:02:00	0	1
ISID105	2025-11-11 18:14:00	1	1
ISIT0022	2025-11-11 09:25:00	0	1
ISIT0022	2025-11-11 18:05:00	1	1
ISIT100	2025-11-11 08:56:00	0	1
ISIT100	2025-11-11 17:36:00	1	1
ISIT101	2025-11-11 08:46:00	0	1
ISIT101	2025-11-11 18:43:00	1	1
ISIT102	2025-11-11 09:04:00	0	1
ISIT102	2025-11-11 17:50:00	1	1
ISIT103	2025-11-11 08:36:00	0	1
ISIT103	2025-11-11 17:35:00	1	1
ISIT104	2025-11-11 09:25:00	0	1
ISIT104	2025-11-11 17:31:00	1	1
ISIT106	2025-11-11 09:16:00	0	1
ISIT106	2025-11-11 18:48:00	1	1
ISIT107	2025-11-11 08:46:00	0	1
ISIT107	2025-11-11 18:06:00	1	1
ISIT108	2025-11-11 09:05:00	0	1
ISIT108	2025-11-11 17:46:00	1	1
ISIT109	2025-11-11 09:25:00	0	1
ISIT109	2025-11-11 17:37:00	1	1
ISIT110	2025-11-11 08:33:00	0	1
ISIT110	2025-11-11 18:36:00	1	1
ISIT111	2025-11-11 08:52:00	0	1
ISIT111	2025-11-11 18:33:00	1	1
ISIT200	2025-11-11 09:24:00	0	1
ISIT200	2025-11-11 18:41:00	1	1
ISIT2001	2025-11-11 09:09:00	0	1
ISIT2001	2025-11-11 17:56:00	1	1
8	2025-11-12 08:32:00	0	1
8	2025-11-12 17:47:00	1	1
ISID105	2025-11-12 09:07:00	0	1
ISID105	2025-11-12 17:32:00	1	1
ISIT0022	2025-11-12 09:27:00	0	1
ISIT0022	2025-11-12 18:42:00	1	1
ISIT100	2025-11-12 08:54:00	0	1
ISIT100	2025-11-12 17:58:00	1	1
ISIT101	2025-11-12 09:03:00	0	1
ISIT101	2025-11-12 18:34:00	1	1
ISIT102	2025-11-12 08:38:00	0	1
ISIT102	2025-11-12 18:05:00	1	1
ISIT103	2025-11-12 08:44:00	0	1
ISIT103	2025-11-12 19:00:00	1	1
ISIT104	2025-11-12 08:48:00	0	1
ISIT104	2025-11-12 17:41:00	1	1
ISIT106	2025-11-12 09:13:00	0	1
ISIT106	2025-11-12 17:54:00	1	1
ISIT107	2025-11-12 09:30:00	0	1
ISIT107	2025-11-12 18:44:00	1	1
ISIT108	2025-11-12 09:06:00	0	1
ISIT108	2025-11-12 18:45:00	1	1
ISIT109	2025-11-12 09:30:00	0	1
ISIT109	2025-11-12 18:33:00	1	1
ISIT110	2025-11-12 09:01:00	0	1
ISIT110	2025-11-12 17:41:00	1	1
ISIT111	2025-11-12 09:26:00	0	1
ISIT111	2025-11-12 17:51:00	1	1
ISIT200	2025-11-12 09:28:00	0	1
ISIT200	2025-11-12 17:51:00	1	1
ISIT2001	2025-11-12 08:45:00	0	1
ISIT2001	2025-11-12 17:47:00	1	1
8	2025-11-13 09:22:00	0	1
8	2025-11-13 18:36:00	1	1
ISID105	2025-11-13 09:29:00	0	1
ISID105	2025-11-13 18:43:00	1	1
ISIT0022	2025-11-13 09:12:00	0	1
ISIT0022	2025-11-13 18:54:00	1	1
ISIT100	2025-11-13 08:35:00	0	1
ISIT100	2025-11-13 18:04:00	1	1
ISIT101	2025-11-13 08:39:00	0	1
ISIT101	2025-11-13 18:43:00	1	1
ISIT102	2025-11-13 08:43:00	0	1
ISIT102	2025-11-13 18:31:00	1	1
ISIT103	2025-11-13 09:01:00	0	1
ISIT103	2025-11-13 18:35:00	1	1
ISIT104	2025-11-13 09:10:00	0	1
ISIT104	2025-11-13 17:37:00	1	1
ISIT106	2025-11-13 08:44:00	0	1
ISIT106	2025-11-13 18:26:00	1	1
ISIT107	2025-11-13 08:57:00	0	1
ISIT107	2025-11-13 18:51:00	1	1
ISIT108	2025-11-13 08:42:00	0	1
ISIT108	2025-11-13 18:52:00	1	1
ISIT109	2025-11-13 09:24:00	0	1
ISIT109	2025-11-13 18:19:00	1	1
ISIT110	2025-11-13 09:05:00	0	1
ISIT110	2025-11-13 18:57:00	1	1
ISIT111	2025-11-13 08:31:00	0	1
ISIT111	2025-11-13 17:33:00	1	1
ISIT200	2025-11-13 08:30:00	0	1
ISIT200	2025-11-13 17:37:00	1	1
ISIT2001	2025-11-13 09:19:00	0	1
ISIT2001	2025-11-13 18:51:00	1	1
8	2025-11-14 09:23:00	0	1
8	2025-11-14 17:58:00	1	1
ISID105	2025-11-14 09:26:00	0	1
ISID105	2025-11-14 18:25:00	1	1
ISIT0022	2025-11-14 09:08:00	0	1
ISIT0022	2025-11-14 18:44:00	1	1
ISIT100	2025-11-14 08:52:00	0	1
ISIT100	2025-11-14 18:30:00	1	1
ISIT101	2025-11-14 08:40:00	0	1
ISIT101	2025-11-14 18:46:00	1	1
ISIT102	2025-11-14 09:03:00	0	1
ISIT102	2025-11-14 18:15:00	1	1
ISIT103	2025-11-14 09:08:00	0	1
ISIT103	2025-11-14 18:15:00	1	1
ISIT104	2025-11-14 09:09:00	0	1
ISIT104	2025-11-14 17:36:00	1	1
ISIT106	2025-11-14 08:34:00	0	1
ISIT106	2025-11-14 17:35:00	1	1
ISIT107	2025-11-14 09:25:00	0	1
ISIT107	2025-11-14 18:12:00	1	1
ISIT108	2025-11-14 09:29:00	0	1
ISIT108	2025-11-14 18:42:00	1	1
ISIT109	2025-11-14 08:46:00	0	1
ISIT109	2025-11-14 18:52:00	1	1
ISIT110	2025-11-14 09:18:00	0	1
ISIT110	2025-11-14 18:19:00	1	1
ISIT111	2025-11-14 09:06:00	0	1
ISIT111	2025-11-14 18:10:00	1	1
ISIT200	2025-11-14 08:48:00	0	1
ISIT200	2025-11-14 18:56:00	1	1
ISIT2001	2025-11-14 09:17:00	0	1
ISIT2001	2025-11-14 17:35:00	1	1
8	2025-11-15 08:31:00	0	1
8	2025-11-15 17:46:00	1	1
ISID105	2025-11-15 09:03:00	0	1
ISID105	2025-11-15 18:43:00	1	1
ISIT0022	2025-11-15 09:17:00	0	1
ISIT0022	2025-11-15 17:46:00	1	1
ISIT100	2025-11-15 09:03:00	0	1
ISIT100	2025-11-15 18:49:00	1	1
ISIT101	2025-11-15 09:25:00	0	1
ISIT101	2025-11-15 18:31:00	1	1
ISIT102	2025-11-15 08:52:00	0	1
ISIT102	2025-11-15 18:06:00	1	1
ISIT103	2025-11-15 08:54:00	0	1
ISIT103	2025-11-15 18:42:00	1	1
ISIT104	2025-11-15 09:16:00	0	1
ISIT104	2025-11-15 18:53:00	1	1
ISIT106	2025-11-15 08:54:00	0	1
ISIT106	2025-11-15 18:39:00	1	1
ISIT107	2025-11-15 09:21:00	0	1
ISIT107	2025-11-15 18:10:00	1	1
ISIT108	2025-11-15 09:06:00	0	1
ISIT108	2025-11-15 18:13:00	1	1
ISIT109	2025-11-15 09:01:00	0	1
ISIT109	2025-11-15 17:59:00	1	1
ISIT110	2025-11-15 08:44:00	0	1
ISIT110	2025-11-15 18:04:00	1	1
ISIT111	2025-11-15 09:11:00	0	1
ISIT111	2025-11-15 17:35:00	1	1
ISIT200	2025-11-15 09:30:00	0	1
ISIT200	2025-11-15 18:52:00	1	1
ISIT2001	2025-11-15 08:57:00	0	1
ISIT2001	2025-11-15 18:23:00	1	1
8	2025-11-16 08:58:00	0	1
8	2025-11-16 18:22:00	1	1
ISID105	2025-11-16 09:30:00	0	1
ISID105	2025-11-16 18:34:00	1	1
ISIT0022	2025-11-16 09:29:00	0	1
ISIT0022	2025-11-16 18:04:00	1	1
ISIT100	2025-11-16 09:16:00	0	1
ISIT100	2025-11-16 17:57:00	1	1
ISIT101	2025-11-16 09:23:00	0	1
ISIT101	2025-11-16 18:57:00	1	1
ISIT102	2025-11-16 08:55:00	0	1
ISIT102	2025-11-16 18:09:00	1	1
ISIT103	2025-11-16 08:36:00	0	1
ISIT103	2025-11-16 18:26:00	1	1
ISIT104	2025-11-16 09:21:00	0	1
ISIT104	2025-11-16 17:54:00	1	1
ISIT106	2025-11-16 08:33:00	0	1
ISIT106	2025-11-16 17:33:00	1	1
ISIT107	2025-11-16 08:44:00	0	1
ISIT107	2025-11-16 18:47:00	1	1
ISIT108	2025-11-16 08:43:00	0	1
ISIT108	2025-11-16 18:00:00	1	1
ISIT109	2025-11-16 09:13:00	0	1
ISIT109	2025-11-16 17:34:00	1	1
ISIT110	2025-11-16 09:02:00	0	1
ISIT110	2025-11-16 18:35:00	1	1
ISIT111	2025-11-16 09:01:00	0	1
ISIT111	2025-11-16 18:22:00	1	1
ISIT200	2025-11-16 08:54:00	0	1
ISIT200	2025-11-16 18:25:00	1	1
ISIT2001	2025-11-16 08:53:00	0	1
ISIT2001	2025-11-16 17:36:00	1	1
8	2025-11-17 09:28:00	0	1
8	2025-11-17 18:51:00	1	1
ISID105	2025-11-17 09:20:00	0	1
ISID105	2025-11-17 17:38:00	1	1
ISIT0022	2025-11-17 09:25:00	0	1
ISIT0022	2025-11-17 17:35:00	1	1
ISIT100	2025-11-17 09:24:00	0	1
ISIT100	2025-11-17 17:36:00	1	1
ISIT101	2025-11-17 09:18:00	0	1
ISIT101	2025-11-17 18:38:00	1	1
ISIT102	2025-11-17 09:22:00	0	1
ISIT102	2025-11-17 18:54:00	1	1
ISIT103	2025-11-17 09:07:00	0	1
ISIT103	2025-11-17 17:38:00	1	1
ISIT104	2025-11-17 08:51:00	0	1
ISIT104	2025-11-17 18:03:00	1	1
ISIT106	2025-11-17 08:47:00	0	1
ISIT106	2025-11-17 17:38:00	1	1
ISIT107	2025-11-17 08:31:00	0	1
ISIT107	2025-11-17 18:24:00	1	1
ISIT108	2025-11-17 09:19:00	0	1
ISIT108	2025-11-17 18:29:00	1	1
ISIT109	2025-11-17 09:04:00	0	1
ISIT109	2025-11-17 18:51:00	1	1
ISIT110	2025-11-17 08:53:00	0	1
ISIT110	2025-11-17 17:48:00	1	1
ISIT111	2025-11-17 09:03:00	0	1
ISIT111	2025-11-17 18:10:00	1	1
ISIT200	2025-11-17 08:40:00	0	1
ISIT200	2025-11-17 18:23:00	1	1
ISIT2001	2025-11-17 09:28:00	0	1
ISIT2001	2025-11-17 18:22:00	1	1
8	2025-11-18 09:12:00	0	1
8	2025-11-18 19:00:00	1	1
ISID105	2025-11-18 08:54:00	0	1
ISID105	2025-11-18 18:19:00	1	1
ISIT0022	2025-11-18 08:44:00	0	1
ISIT0022	2025-11-18 18:37:00	1	1
ISIT100	2025-11-18 08:55:00	0	1
ISIT100	2025-11-18 19:00:00	1	1
ISIT101	2025-11-18 08:50:00	0	1
ISIT101	2025-11-18 17:46:00	1	1
ISIT102	2025-11-18 09:21:00	0	1
ISIT102	2025-11-18 17:49:00	1	1
ISIT103	2025-11-18 08:57:00	0	1
ISIT103	2025-11-18 17:55:00	1	1
ISIT104	2025-11-18 08:59:00	0	1
ISIT104	2025-11-18 18:56:00	1	1
ISIT106	2025-11-18 09:09:00	0	1
ISIT106	2025-11-18 18:36:00	1	1
ISIT107	2025-11-18 09:23:00	0	1
ISIT107	2025-11-18 18:16:00	1	1
ISIT108	2025-11-18 09:24:00	0	1
ISIT108	2025-11-18 18:46:00	1	1
ISIT109	2025-11-18 08:52:00	0	1
ISIT109	2025-11-18 17:37:00	1	1
ISIT110	2025-11-18 09:16:00	0	1
ISIT110	2025-11-18 18:29:00	1	1
ISIT111	2025-11-18 08:38:00	0	1
ISIT111	2025-11-18 18:44:00	1	1
ISIT200	2025-11-18 09:13:00	0	1
ISIT200	2025-11-18 18:37:00	1	1
ISIT2001	2025-11-18 09:10:00	0	1
ISIT2001	2025-11-18 17:39:00	1	1
8	2025-11-19 08:43:00	0	1
8	2025-11-19 17:45:00	1	1
ISID105	2025-11-19 08:40:00	0	1
ISID105	2025-11-19 18:11:00	1	1
ISIT0022	2025-11-19 09:03:00	0	1
ISIT0022	2025-11-19 17:42:00	1	1
ISIT100	2025-11-19 08:31:00	0	1
ISIT100	2025-11-19 17:41:00	1	1
ISIT101	2025-11-19 08:59:00	0	1
ISIT101	2025-11-19 18:29:00	1	1
ISIT102	2025-11-19 08:39:00	0	1
ISIT102	2025-11-19 17:41:00	1	1
ISIT103	2025-11-19 08:52:00	0	1
ISIT103	2025-11-19 18:54:00	1	1
ISIT104	2025-11-19 08:50:00	0	1
ISIT104	2025-11-19 17:58:00	1	1
ISIT106	2025-11-19 08:39:00	0	1
ISIT106	2025-11-19 18:20:00	1	1
ISIT107	2025-11-19 09:19:00	0	1
ISIT107	2025-11-19 18:08:00	1	1
ISIT108	2025-11-19 08:35:00	0	1
ISIT108	2025-11-19 18:35:00	1	1
ISIT109	2025-11-19 08:49:00	0	1
ISIT109	2025-11-19 18:41:00	1	1
ISIT110	2025-11-19 09:14:00	0	1
ISIT110	2025-11-19 17:38:00	1	1
ISIT111	2025-11-19 08:33:00	0	1
ISIT111	2025-11-19 18:47:00	1	1
ISIT200	2025-11-19 08:38:00	0	1
ISIT200	2025-11-19 18:26:00	1	1
ISIT2001	2025-11-19 08:30:00	0	1
ISIT2001	2025-11-19 18:05:00	1	1
8	2025-11-20 08:48:00	0	1
8	2025-11-20 18:22:00	1	1
ISID105	2025-11-20 08:40:00	0	1
ISID105	2025-11-20 18:45:00	1	1
ISIT0022	2025-11-20 09:30:00	0	1
ISIT0022	2025-11-20 18:36:00	1	1
